Symbol,Rate,Change %,Change,Day Low,Day High,Base Currency,Quote Currency,Timestamp
XAU/USD,2673.585,1.34894,35.585,2633.73,2676.225,XAU,USD,1733758917
XAU/ZAR,47454.65,-0.09968001,-47.35,47251.4,47707.4,XAU,ZAR,1733758887
XCD/GBP,0.28917,-0.35269,-0.00102346,0.28773,0.29072,XCD,GBP,1733758904
XDR/USD,1.31692,-0.06136852,-0.000808671161,1.31692,1.31773,XDR,USD,1733755200
XOF/EUR,0.001525,0,0,0.001525,0.001525,XOF,EUR,1733756412
XOF/USD,0.00161423,0.10007,0.0000016138,0.00160723,0.00161491,XOF,USD,1733758761
XPF/EUR,0.00838012,0,0,0.00838012,0.00838012,XPF,EUR,1733756412
XPF/GBP,0.00692122,-0.4728,-0.00003287909,0.00692122,0.00696178,XPF,GBP,1733758905
XPF/USD,0.00889047,0.32896,0.00002915,0.00884777,0.00889047,XPF,USD,1733758183
YER/EUR,0.00378917,-0.08336175,-0.000003161354,0.00378917,0.00380546,YER,EUR,1733758761
YER/GBP,0.00313804,-0.36087,-0.000011365422,0.00313804,0.00315547,YER,GBP,1733758761
YER/USD,0.00401107,0.01605814,0.000000644,0.00401043,0.00401107,YER,USD,1733758183
ZAC/USD,0.000563247,1.43628,0.00000797525,0.0005539368,0.00056374556,ZAC,USD,1733758761
ZAR/AED,0.20696,1.7299,0.00351931,0.20297,0.20709,ZAR,AED,1733758917
ZAR/ARS,57.22986,2.19618,1.22986,56.2201,57.26269,ZAR,ARS,1733758902
ZAR/AUD,0.08712243,0.25004,0.0002172988,0.08663,0.08727679,ZAR,AUD,1733758917
ZAR/BRL,0.34183,1.15684,0.00390918,0.33686,0.3444,ZAR,BRL,1733758886
ZAR/BWP,0.76226,0.86841,0.00656259,0.75583,0.7646,ZAR,BWP,1733758917
ZAR/CAD,0.079546,1.19365,0.00093829959,0.078,0.07958045,ZAR,CAD,1733758917
ZAR/CHF,0.04944434,1.44509,0.000704337695,0.048,0.04951021,ZAR,CHF,1733758917
ZAR/CNY,0.40912,1.33066,0.00537249,0.40317,0.40937,ZAR,CNY,1733758888
ZAR/COP,247.19043,2.1448,5.19043,243.32192,247.19043,ZAR,COP,1733746745
ZAR/CYP,0.03115371,1.31891,0.000405542075,0.03071264,0.03119703,ZAR,CYP,1733758917
ZAR/CZK,1.3357,33.57,0.3357,1.31624,1.33794,ZAR,CZK,1733758917
ZAR/DKK,0.39714,1.30262,0.00510672,0.3911,0.39771,ZAR,DKK,1733758917
ZAR/EGP,2.84509,2.53779,0.0704154,2.77037,2.84782,ZAR,EGP,1733758917
ZAR/EUR,0.05328729,1.40785,0.000739790169,0.052,0.05335667,ZAR,EUR,1733758919
ZAR/GBP,0.04403102,0.87067,0.000380055628,0.04345,0.04417156,ZAR,GBP,1733758920
ZAR/GHS,0.86356,0.86356,0.00739347,0.81834,0.8643,ZAR,GHS,1733758761
ZAR/HKD,0.438,1.37832,0.00595491,0.4183,0.43833,ZAR,HKD,1733758917
ZAR/HUF,21.9146,4.35524,0.9146,21.7205,21.97545,ZAR,HUF,1733758917
ZAR/IDR,892.13949,1.43366,12.60949,877.99614,893.8,ZAR,IDR,1733758906
ZAR/ILS,0.20073,1.0247,0.00203606,0.19694,0.20108,ZAR,ILS,1733758917
ZAR/INR,4.7817,1.75986,0.08269576,4.6911,4.78421,ZAR,INR,1733758917
ZAR/JPY,8.511,2.23423,0.186,8.273,8.5204,ZAR,JPY,1733758917
ZAR/KES,7.24846,1.49058,0.10646,7.11564,7.24846,ZAR,KES,1733746745
ZAR/KRW,80.46988,1.79618,1.41988,78.97,80.56648,ZAR,KRW,1733758894
ZAR/LKR,16.37078,2.18325,0.34978,16.023,16.39443,ZAR,LKR,1733758917
ZAR/MAD,0.55965,4.41985,0.02368863,0.53596,0.55965,ZAR,MAD,1733746745
ZAR/MWK,97.596,1.43744,1.383,95.982,97.682,ZAR,MWK,1733758761
ZAR/MXN,1.13536,1.48001,0.01655833,1.1164,1.13649,ZAR,MXN,1733758917
ZAR/MYR,0.2487,1.55165,0.0038,0.2445,0.2487,ZAR,MYR,1733758761
ZAR/NAD,1,0,0,0.98848,1.00068,ZAR,NAD,1733756412
ZAR/NGN,88.73606,1.99548,1.73606,87.4282,88.80351,ZAR,NGN,1733758917
ZAR/NOK,0.62401,0.74596,0.00462042,0.61847,0.62511,ZAR,NOK,1733758917
ZAR/NZD,0.09574509,0.4816,0.000458896199,0.09497,0.0960126,ZAR,NZD,1733758917
ZAR/OMR,0.02169267,-0.2137,-0.000046456018,0.02134443,0.02172467,ZAR,OMR,1733758917
ZAR/PHP,3.26696,1.78401,0.05726132,3.2046,3.26969,ZAR,PHP,1733758917
ZAR/PKR,15.63604,1.30589,0.20156,15.3905,15.66073,ZAR,PKR,1733758917
ZAR/PLN,0.22663,1.36193,0.003045,0.22323,0.22703,ZAR,PLN,1733758917
ZAR/QAR,0.20508,-17.96882,-0.04492205,0.20266,0.20542,ZAR,QAR,1733758917
ZAR/RON,0.26465,1.53299,0.00399584,0.26048,0.26507,ZAR,RON,1733758917
ZAR/RWF,78.0687,4.0916,3.0687,77.27273,78.0687,ZAR,RWF,1733746743
ZAR/SEK,0.61391,1.92787,0.01161158,0.6016,0.61502,ZAR,SEK,1733758917
ZAR/SGD,0.07537646,1.1326,0.000844153511,0.0739,0.07547598,ZAR,SGD,1733758917
ZAR/SZL,1,0,0,0.9899,1.00051,ZAR,SZL,1733758761
ZAR/THB,1.89725,0.30398,0.0057497,1.84993,1.9001,ZAR,THB,1733758869
ZAR/TND,0.17647,0.22101,0.000389151216,0.17592,0.17647,ZAR,TND,1733758203
ZAR/TRY,1.96192,1.31329,0.02543165,1.92562,1.96618,ZAR,TRY,1733758917
ZAR/TWD,1.82584,1.2609,0.02273527,1.79724,1.83083,ZAR,TWD,1733758908
ZAR/TZS,146.54914,-100,,144.1098,146.76085,ZAR,TZS,1733758917
ZAR/UGX,206.86375,1.43771,2.93195,201.6817,206.86375,ZAR,UGX,1733758761
ZAR/USD,0.05635613,1.46751,0.000815072,0.05534096,0.05641749,ZAR,USD,1733758920
ZAR/XAG,0.00174573,-2.58805,-0.000046380832,0.0017443,0.00179756,ZAR,XAG,1733758887
ZAR/XAU,0.000021072751,0.09977947,0.000000021005,0.000020961109,0.000021163394,ZAR,XAU,1733758887
ZAR/ZMW,1.5378,1.44426,0.02189361,1.51226,1.55958,ZAR,ZMW,1733758917
ZMW/EUR,0.03387,-0.79086,-0.00027,0.03387,0.03474997,ZMW,EUR,1733758761
ZMW/GBP,0.02793,-1.09773,-0.00031,0.02793,0.02877779,ZMW,GBP,1733758761
ZMW/USD,0.03649635,-0.69343,-0.000254844049,0.03649635,0.0367512,ZMW,USD,1733758216
ZMW/ZAR,0.65028,-1.42369,-0.00939168,0.6412,0.66126,ZMW,ZAR,1733758917
